zone_pickup	zone_dropoff	hour	conditions	trip_delay
Manhattan Beach	JFK Airport	13	Clear	0.0
Manhattan Beach	JFK Airport	13	Partially cloudy	0.0
Manhattan Beach	JFK Airport	14	Partially cloudy	0.0
Manhattan Beach	JFK Airport	15	Clear	0.0
Manhattan Beach	JFK Airport	15	Overcast	0.0
Manhattan Beach	JFK Airport	15	Partially cloudy	0.0
Manhattan Beach	JFK Airport	16	Clear	0.0
Manhattan Beach	JFK Airport	16	Overcast	0.0
Manhattan Beach	JFK Airport	16	Partially cloudy	0.5
Manhattan Beach	JFK Airport	17	Rain, Overcast	0.0
Manhattan Beach	JFK Airport	18	Overcast	0.0
Manhattan Beach	JFK Airport	23	Clear	0.0
Manhattan Beach	LaGuardia Airport	12	Partially cloudy	0.0
Manhattan Beach	LaGuardia Airport	13	Partially cloudy	0.0
Manhattan Beach	Newark Airport	6	Rain, Overcast	0.0
Manhattan Beach	Newark Airport	16	Partially cloudy	0.0
Manhattan Beach	Newark Airport	17	Clear	0.0
Manhattan Valley	JFK Airport	0	Clear	0.5
Manhattan Valley	JFK Airport	0	Overcast	0.0
Manhattan Valley	JFK Airport	0	Partially cloudy	0.5
Manhattan Valley	JFK Airport	1	Overcast	0.0
Manhattan Valley	JFK Airport	1	Partially cloudy	0.5
Manhattan Valley	JFK Airport	1	Rain, Partially cloudy	0.0
Manhattan Valley	JFK Airport	2	Clear	0.4
Manhattan Valley	JFK Airport	2	Overcast	0.0
Manhattan Valley	JFK Airport	2	Partially cloudy	0.4
Manhattan Valley	JFK Airport	3	Clear	0.45454545454545453
Manhattan Valley	JFK Airport	3	Partially cloudy	0.46153846153846156
Manhattan Valley	JFK Airport	3	Snow, Overcast	0.0
Manhattan Valley	JFK Airport	4	Clear	0.4883720930232558
Manhattan Valley	JFK Airport	4	Overcast	0.5
Manhattan Valley	JFK Airport	4	Partially cloudy	0.5
Manhattan Valley	JFK Airport	4	Rain, Overcast	0.4
Manhattan Valley	JFK Airport	4	Rain, Partially cloudy	0.5
Manhattan Valley	JFK Airport	4	Snow, Overcast	0.0
Manhattan Valley	JFK Airport	5	Clear	0.4965034965034965
Manhattan Valley	JFK Airport	5	Overcast	0.4915254237288136
Manhattan Valley	JFK Airport	5	Partially cloudy	0.4965034965034965
Manhattan Valley	JFK Airport	5	Rain, Overcast	0.4666666666666667
Manhattan Valley	JFK Airport	5	Rain, Partially cloudy	0.5
Manhattan Valley	JFK Airport	5	Snow, Overcast	0.0
Manhattan Valley	JFK Airport	5	Snow, Partially cloudy	0.5
Manhattan Valley	JFK Airport	6	Clear	0.5
Manhattan Valley	JFK Airport	6	Overcast	0.49206349206349204
Manhattan Valley	JFK Airport	6	Partially cloudy	0.5
Manhattan Valley	JFK Airport	6	Rain, Overcast	0.4666666666666667
Manhattan Valley	JFK Airport	6	Rain, Partially cloudy	0.5
Manhattan Valley	JFK Airport	6	Snow, Overcast	0.3333333333333333
Manhattan Valley	JFK Airport	6	Snow, Partially cloudy	0.5
Manhattan Valley	JFK Airport	7	Clear	0.4956521739130435
Manhattan Valley	JFK Airport	7	Overcast	0.5
Manhattan Valley	JFK Airport	7	Partially cloudy	0.5
Manhattan Valley	JFK Airport	7	Rain	0.0
Manhattan Valley	JFK Airport	7	Rain, Overcast	0.47368421052631576
Manhattan Valley	JFK Airport	7	Rain, Partially cloudy	0.5
Manhattan Valley	JFK Airport	7	Snow, Overcast	0.5
Manhattan Valley	JFK Airport	7	Snow, Partially cloudy	0.3333333333333333
Manhattan Valley	JFK Airport	8	Clear	0.5
Manhattan Valley	JFK Airport	8	Overcast	0.5
Manhattan Valley	JFK Airport	8	Partially cloudy	0.5
Manhattan Valley	JFK Airport	8	Rain, Overcast	0.5
Manhattan Valley	JFK Airport	8	Rain, Partially cloudy	0.5
Manhattan Valley	JFK Airport	8	Snow, Overcast	0.5
Manhattan Valley	JFK Airport	9	Clear	0.4925373134328358
Manhattan Valley	JFK Airport	9	Overcast	0.5
Manhattan Valley	JFK Airport	9	Partially cloudy	0.5
Manhattan Valley	JFK Airport	9	Rain, Overcast	0.5
Manhattan Valley	JFK Airport	9	Rain, Partially cloudy	0.45454545454545453
Manhattan Valley	JFK Airport	9	Snow, Partially cloudy	0.0
Manhattan Valley	JFK Airport	10	Clear	0.4909090909090909
Manhattan Valley	JFK Airport	10	Overcast	0.5
Manhattan Valley	JFK Airport	10	Partially cloudy	0.5
Manhattan Valley	JFK Airport	10	Rain, Overcast	0.42857142857142855
Manhattan Valley	JFK Airport	10	Rain, Partially cloudy	0.5
Manhattan Valley	JFK Airport	10	Snow, Partially cloudy	0.0
Manhattan Valley	JFK Airport	11	Clear	0.49206349206349204
Manhattan Valley	JFK Airport	11	Overcast	0.5
Manhattan Valley	JFK Airport	11	Partially cloudy	0.5
Manhattan Valley	JFK Airport	11	Rain, Overcast	0.4
Manhattan Valley	JFK Airport	11	Rain, Partially cloudy	0.5
Manhattan Valley	JFK Airport	11	Snow, Partially cloudy	0.0
Manhattan Valley	JFK Airport	12	Clear	0.5
Manhattan Valley	JFK Airport	12	Overcast	0.48717948717948717
Manhattan Valley	JFK Airport	12	Partially cloudy	0.4959349593495935
Manhattan Valley	JFK Airport	12	Rain, Overcast	0.45454545454545453
Manhattan Valley	JFK Airport	12	Rain, Partially cloudy	0.5
Manhattan Valley	JFK Airport	12	Snow, Overcast	0.0
Manhattan Valley	JFK Airport	13	Clear	0.5
Manhattan Valley	JFK Airport	13	Overcast	0.4838709677419355
Manhattan Valley	JFK Airport	13	Partially cloudy	0.5
Manhattan Valley	JFK Airport	13	Rain, Overcast	0.45454545454545453
Manhattan Valley	JFK Airport	13	Rain, Partially cloudy	0.5
Manhattan Valley	JFK Airport	13	Snow, Overcast	0.5
Manhattan Valley	JFK Airport	13	Snow, Partially cloudy	0.0
Manhattan Valley	JFK Airport	14	Clear	0.4939759036144578
Manhattan Valley	JFK Airport	14	Overcast	0.4878048780487805
Manhattan Valley	JFK Airport	14	Partially cloudy	0.49748743718592964
Manhattan Valley	JFK Airport	14	Rain, Overcast	0.5
Manhattan Valley	JFK Airport	14	Rain, Partially cloudy	0.5
Manhattan Valley	JFK Airport	14	Snow, Partially cloudy	0.5
Manhattan Valley	JFK Airport	15	Clear	0.4935064935064935
Manhattan Valley	JFK Airport	15	Overcast	0.5
Manhattan Valley	JFK Airport	15	Partially cloudy	0.5
Manhattan Valley	JFK Airport	15	Rain, Overcast	0.5
Manhattan Valley	JFK Airport	15	Rain, Partially cloudy	0.47058823529411764
Manhattan Valley	JFK Airport	15	Snow, Overcast	0.3333333333333333
Manhattan Valley	JFK Airport	16	Clear	0.49333333333333335
Manhattan Valley	JFK Airport	16	Overcast	0.4864864864864865
Manhattan Valley	JFK Airport	16	Partially cloudy	0.5
Manhattan Valley	JFK Airport	16	Rain, Overcast	0.4666666666666667
Manhattan Valley	JFK Airport	16	Rain, Partially cloudy	0.5
Manhattan Valley	JFK Airport	16	Snow, Partially cloudy	0.0
Manhattan Valley	JFK Airport	17	Clear	0.4918032786885246
Manhattan Valley	JFK Airport	17	Overcast	0.4666666666666667
Manhattan Valley	JFK Airport	17	Partially cloudy	0.5
Manhattan Valley	JFK Airport	17	Rain, Overcast	0.5
Manhattan Valley	JFK Airport	17	Rain, Partially cloudy	0.4666666666666667
Manhattan Valley	JFK Airport	17	Snow, Partially cloudy	0.5
Manhattan Valley	JFK Airport	18	Clear	0.5
Manhattan Valley	JFK Airport	18	Overcast	0.5
Manhattan Valley	JFK Airport	18	Partially cloudy	0.49640287769784175
Manhattan Valley	JFK Airport	18	Rain, Overcast	0.4666666666666667
Manhattan Valley	JFK Airport	18	Rain, Partially cloudy	0.5
Manhattan Valley	JFK Airport	18	Snow, Overcast	0.0
Manhattan Valley	JFK Airport	18	Snow, Partially cloudy	0.3333333333333333
Manhattan Valley	JFK Airport	19	Clear	0.5
Manhattan Valley	JFK Airport	19	Overcast	0.5
Manhattan Valley	JFK Airport	19	Partially cloudy	0.4953271028037383
Manhattan Valley	JFK Airport	19	Rain	0.3333333333333333
Manhattan Valley	JFK Airport	19	Rain, Overcast	0.42857142857142855
Manhattan Valley	JFK Airport	19	Rain, Partially cloudy	0.46153846153846156
Manhattan Valley	JFK Airport	19	Snow, Overcast	0.5
Manhattan Valley	JFK Airport	19	Snow, Partially cloudy	0.5
Manhattan Valley	JFK Airport	20	Clear	0.48484848484848486
Manhattan Valley	JFK Airport	20	Overcast	0.4444444444444444
Manhattan Valley	JFK Airport	20	Partially cloudy	0.5
Manhattan Valley	JFK Airport	20	Rain, Overcast	0.5
Manhattan Valley	JFK Airport	20	Rain, Partially cloudy	0.4444444444444444
Manhattan Valley	JFK Airport	20	Snow, Overcast	0.0
Manhattan Valley	JFK Airport	21	Clear	0.5
Manhattan Valley	JFK Airport	21	Overcast	0.45454545454545453
Manhattan Valley	JFK Airport	21	Partially cloudy	0.48148148148148145
Manhattan Valley	JFK Airport	21	Rain, Overcast	0.0
Manhattan Valley	JFK Airport	21	Rain, Partially cloudy	0.5
Manhattan Valley	JFK Airport	21	Snow, Partially cloudy	0.5
Manhattan Valley	JFK Airport	22	Clear	0.5
Manhattan Valley	JFK Airport	22	Overcast	0.5
Manhattan Valley	JFK Airport	22	Partially cloudy	0.4444444444444444
Manhattan Valley	JFK Airport	22	Rain, Overcast	0.0
Manhattan Valley	JFK Airport	22	Rain, Partially cloudy	0.5
Manhattan Valley	JFK Airport	23	Clear	0.42857142857142855
Manhattan Valley	JFK Airport	23	Overcast	0.3333333333333333
Manhattan Valley	JFK Airport	23	Partially cloudy	0.5
Manhattan Valley	JFK Airport	23	Rain, Partially cloudy	0.0
Manhattan Valley	LaGuardia Airport	0	Clear	0.0
Manhattan Valley	LaGuardia Airport	0	Overcast	0.0
Manhattan Valley	LaGuardia Airport	0	Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	0	Rain, Overcast	0.0
Manhattan Valley	LaGuardia Airport	1	Clear	0.0
Manhattan Valley	LaGuardia Airport	1	Partially cloudy	0.0
Manhattan Valley	LaGuardia Airport	1	Snow, Overcast	0.0
Manhattan Valley	LaGuardia Airport	2	Clear	0.0
Manhattan Valley	LaGuardia Airport	2	Overcast	0.5
Manhattan Valley	LaGuardia Airport	2	Partially cloudy	0.4
Manhattan Valley	LaGuardia Airport	3	Clear	0.5
Manhattan Valley	LaGuardia Airport	3	Overcast	0.4
Manhattan Valley	LaGuardia Airport	3	Partially cloudy	0.47058823529411764
Manhattan Valley	LaGuardia Airport	3	Rain, Overcast	0.0
Manhattan Valley	LaGuardia Airport	3	Rain, Partially cloudy	0.4
Manhattan Valley	LaGuardia Airport	3	Snow, Partially cloudy	0.0
Manhattan Valley	LaGuardia Airport	4	Clear	0.5
Manhattan Valley	LaGuardia Airport	4	Overcast	0.5
Manhattan Valley	LaGuardia Airport	4	Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	4	Rain, Overcast	0.5
Manhattan Valley	LaGuardia Airport	4	Rain, Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	4	Snow, Overcast	0.5
Manhattan Valley	LaGuardia Airport	4	Snow, Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	5	Clear	0.49261083743842365
Manhattan Valley	LaGuardia Airport	5	Overcast	0.5
Manhattan Valley	LaGuardia Airport	5	Partially cloudy	0.4977973568281938
Manhattan Valley	LaGuardia Airport	5	Rain, Overcast	0.47619047619047616
Manhattan Valley	LaGuardia Airport	5	Rain, Partially cloudy	0.47619047619047616
Manhattan Valley	LaGuardia Airport	5	Snow, Overcast	0.4
Manhattan Valley	LaGuardia Airport	5	Snow, Partially cloudy	0.0
Manhattan Valley	LaGuardia Airport	6	Clear	0.498220640569395
Manhattan Valley	LaGuardia Airport	6	Overcast	0.49557522123893805
Manhattan Valley	LaGuardia Airport	6	Partially cloudy	0.4985507246376812
Manhattan Valley	LaGuardia Airport	6	Rain, Overcast	0.5
Manhattan Valley	LaGuardia Airport	6	Rain, Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	6	Snow, Overcast	0.4
Manhattan Valley	LaGuardia Airport	6	Snow, Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	7	Clear	0.5
Manhattan Valley	LaGuardia Airport	7	Overcast	0.5
Manhattan Valley	LaGuardia Airport	7	Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	7	Rain	0.5
Manhattan Valley	LaGuardia Airport	7	Rain, Overcast	0.5
Manhattan Valley	LaGuardia Airport	7	Rain, Partially cloudy	0.4878048780487805
Manhattan Valley	LaGuardia Airport	7	Snow, Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	8	Clear	0.4972375690607735
Manhattan Valley	LaGuardia Airport	8	Overcast	0.5
Manhattan Valley	LaGuardia Airport	8	Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	8	Rain, Overcast	0.4878048780487805
Manhattan Valley	LaGuardia Airport	8	Rain, Partially cloudy	0.48
Manhattan Valley	LaGuardia Airport	8	Snow, Overcast	0.5
Manhattan Valley	LaGuardia Airport	8	Snow, Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	9	Clear	0.5
Manhattan Valley	LaGuardia Airport	9	Overcast	0.4805194805194805
Manhattan Valley	LaGuardia Airport	9	Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	9	Rain, Overcast	0.5
Manhattan Valley	LaGuardia Airport	9	Rain, Partially cloudy	0.4827586206896552
Manhattan Valley	LaGuardia Airport	9	Snow, Overcast	0.0
Manhattan Valley	LaGuardia Airport	9	Snow, Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	10	Clear	0.5
Manhattan Valley	LaGuardia Airport	10	Overcast	0.49019607843137253
Manhattan Valley	LaGuardia Airport	10	Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	10	Rain, Overcast	0.5
Manhattan Valley	LaGuardia Airport	10	Rain, Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	10	Snow, Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	11	Clear	0.49514563106796117
Manhattan Valley	LaGuardia Airport	11	Overcast	0.49122807017543857
Manhattan Valley	LaGuardia Airport	11	Partially cloudy	0.4968152866242038
Manhattan Valley	LaGuardia Airport	11	Rain, Overcast	0.5
Manhattan Valley	LaGuardia Airport	11	Rain, Partially cloudy	0.47058823529411764
Manhattan Valley	LaGuardia Airport	11	Snow, Overcast	0.5
Manhattan Valley	LaGuardia Airport	12	Clear	0.5
Manhattan Valley	LaGuardia Airport	12	Overcast	0.4883720930232558
Manhattan Valley	LaGuardia Airport	12	Partially cloudy	0.49707602339181284
Manhattan Valley	LaGuardia Airport	12	Rain, Overcast	0.5
Manhattan Valley	LaGuardia Airport	12	Rain, Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	12	Snow, Overcast	0.5
Manhattan Valley	LaGuardia Airport	12	Snow, Partially cloudy	0.0
Manhattan Valley	LaGuardia Airport	13	Clear	0.5
Manhattan Valley	LaGuardia Airport	13	Overcast	0.5
Manhattan Valley	LaGuardia Airport	13	Partially cloudy	0.49707602339181284
Manhattan Valley	LaGuardia Airport	13	Rain, Overcast	0.42857142857142855
Manhattan Valley	LaGuardia Airport	13	Rain, Partially cloudy	0.47368421052631576
Manhattan Valley	LaGuardia Airport	13	Snow, Partially cloudy	0.3333333333333333
Manhattan Valley	LaGuardia Airport	14	Clear	0.5
Manhattan Valley	LaGuardia Airport	14	Overcast	0.4864864864864865
Manhattan Valley	LaGuardia Airport	14	Partially cloudy	0.4966442953020134
Manhattan Valley	LaGuardia Airport	14	Rain, Overcast	0.4444444444444444
Manhattan Valley	LaGuardia Airport	14	Rain, Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	14	Snow, Partially cloudy	0.0
Manhattan Valley	LaGuardia Airport	15	Clear	0.4927536231884058
Manhattan Valley	LaGuardia Airport	15	Overcast	0.4827586206896552
Manhattan Valley	LaGuardia Airport	15	Partially cloudy	0.496
Manhattan Valley	LaGuardia Airport	15	Rain, Overcast	0.5
Manhattan Valley	LaGuardia Airport	15	Rain, Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	16	Clear	0.4909090909090909
Manhattan Valley	LaGuardia Airport	16	Overcast	0.5
Manhattan Valley	LaGuardia Airport	16	Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	16	Rain, Overcast	0.5
Manhattan Valley	LaGuardia Airport	16	Rain, Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	17	Clear	0.4883720930232558
Manhattan Valley	LaGuardia Airport	17	Overcast	0.5
Manhattan Valley	LaGuardia Airport	17	Partially cloudy	0.4935064935064935
Manhattan Valley	LaGuardia Airport	17	Rain	0.0
Manhattan Valley	LaGuardia Airport	17	Rain, Overcast	0.42857142857142855
Manhattan Valley	LaGuardia Airport	17	Rain, Partially cloudy	0.4
Manhattan Valley	LaGuardia Airport	17	Snow, Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	18	Clear	0.5
Manhattan Valley	LaGuardia Airport	18	Overcast	0.5
Manhattan Valley	LaGuardia Airport	18	Partially cloudy	0.4915254237288136
Manhattan Valley	LaGuardia Airport	18	Rain, Overcast	0.5
Manhattan Valley	LaGuardia Airport	18	Rain, Partially cloudy	0.4444444444444444
Manhattan Valley	LaGuardia Airport	18	Snow, Partially cloudy	0.0
Manhattan Valley	LaGuardia Airport	19	Clear	0.5
Manhattan Valley	LaGuardia Airport	19	Overcast	0.42857142857142855
Manhattan Valley	LaGuardia Airport	19	Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	19	Rain	0.0
Manhattan Valley	LaGuardia Airport	19	Rain, Overcast	0.5
Manhattan Valley	LaGuardia Airport	19	Rain, Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	19	Snow, Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	20	Clear	0.5
Manhattan Valley	LaGuardia Airport	20	Overcast	0.5
Manhattan Valley	LaGuardia Airport	20	Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	20	Rain, Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	21	Clear	0.4
Manhattan Valley	LaGuardia Airport	21	Overcast	0.3333333333333333
Manhattan Valley	LaGuardia Airport	21	Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	21	Rain, Overcast	0.0
Manhattan Valley	LaGuardia Airport	21	Rain, Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	22	Clear	0.5
Manhattan Valley	LaGuardia Airport	22	Overcast	0.0
Manhattan Valley	LaGuardia Airport	22	Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	22	Rain, Overcast	0.0
Manhattan Valley	LaGuardia Airport	23	Clear	0.0
Manhattan Valley	LaGuardia Airport	23	Partially cloudy	0.5
Manhattan Valley	LaGuardia Airport	23	Rain, Partially cloudy	0.0
Manhattan Valley	Newark Airport	1	Overcast	0.0
Manhattan Valley	Newark Airport	2	Clear	0.5
Manhattan Valley	Newark Airport	2	Partially cloudy	0.5
Manhattan Valley	Newark Airport	3	Clear	0.5
Manhattan Valley	Newark Airport	3	Overcast	0.0
Manhattan Valley	Newark Airport	3	Partially cloudy	0.5
Manhattan Valley	Newark Airport	4	Clear	0.5
Manhattan Valley	Newark Airport	4	Overcast	0.5
Manhattan Valley	Newark Airport	4	Partially cloudy	0.47058823529411764
Manhattan Valley	Newark Airport	4	Rain, Overcast	0.0
Manhattan Valley	Newark Airport	4	Rain, Partially cloudy	0.5
Manhattan Valley	Newark Airport	5	Clear	0.47368421052631576
Manhattan Valley	Newark Airport	5	Overcast	0.46153846153846156
Manhattan Valley	Newark Airport	5	Partially cloudy	0.4782608695652174
Manhattan Valley	Newark Airport	5	Rain, Overcast	0.3333333333333333
Manhattan Valley	Newark Airport	5	Rain, Partially cloudy	0.3333333333333333
Manhattan Valley	Newark Airport	5	Snow, Overcast	0.0
Manhattan Valley	Newark Airport	6	Clear	0.5
Manhattan Valley	Newark Airport	6	Overcast	0.5
Manhattan Valley	Newark Airport	6	Partially cloudy	0.4864864864864865
Manhattan Valley	Newark Airport	6	Rain, Overcast	0.42857142857142855
Manhattan Valley	Newark Airport	6	Rain, Partially cloudy	0.4
Manhattan Valley	Newark Airport	7	Clear	0.48484848484848486
Manhattan Valley	Newark Airport	7	Overcast	0.4444444444444444
Manhattan Valley	Newark Airport	7	Partially cloudy	0.48484848484848486
Manhattan Valley	Newark Airport	7	Rain, Overcast	0.5
Manhattan Valley	Newark Airport	7	Rain, Partially cloudy	0.3333333333333333
Manhattan Valley	Newark Airport	8	Clear	0.5
Manhattan Valley	Newark Airport	8	Overcast	0.5
Manhattan Valley	Newark Airport	8	Partially cloudy	0.48
Manhattan Valley	Newark Airport	8	Rain, Overcast	0.5
Manhattan Valley	Newark Airport	8	Rain, Partially cloudy	0.42857142857142855
Manhattan Valley	Newark Airport	9	Clear	0.4666666666666667
Manhattan Valley	Newark Airport	9	Overcast	0.5
Manhattan Valley	Newark Airport	9	Partially cloudy	0.5
Manhattan Valley	Newark Airport	9	Rain, Overcast	0.5
Manhattan Valley	Newark Airport	9	Rain, Partially cloudy	0.0
Manhattan Valley	Newark Airport	10	Clear	0.4444444444444444
Manhattan Valley	Newark Airport	10	Overcast	0.5
Manhattan Valley	Newark Airport	10	Partially cloudy	0.5
Manhattan Valley	Newark Airport	10	Rain, Overcast	0.3333333333333333
